"Date";"Heure";"TD";"Réf.Doc.";"Code";"Désignation";"Qté";"Ts %";"Prix";"Mont.Soumis";"Mont.TVA";"Mont.Total"
"2018-03-30";"15:43:02";"TV";"A1/3933";"04039";"Petite Eau";"1,000";"5,50";"0,85";"0,85";"0,05";"0,90"
"2018-03-30";"15:46:31";"TV";"A1/3934";"02026";"CHOCOLATINE AU BEURRE";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-30";"15:46:31";"TV";"A1/3934";"02002";"Pain aux Raisins";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-30";"15:46:31";"TV";"A1/3934";"01023";"Croissant Ordinaire";"1,000";"5,50";"0,85";"0,85";"0,05";"0,90"
"2018-03-30";"15:46:31";"TV";"A1/3934";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-30";"15:50:17";"TV";"A1/3935";"05029";"Sandwich 3,40€";"1,000";"10,00";"3,09";"3,09";"0,31";"3,40"
"2018-03-30";"15:52:40";"TV";"A1/3936";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-30";"15:53:27";"TV";"A1/3937";"05027";"Bagnat";"1,000";"10,00";"3,45";"3,45";"0,35";"3,80"
"2018-03-30";"15:53:27";"TV";"A1/3937";"05029";"Sandwich 3,40€";"1,000";"10,00";"3,09";"3,09";"0,31";"3,40"
"2018-03-30";"15:55:41";"TV";"A1/3938";"01001";"Baguette Ordinaire";"2,000";"5,50";"0,81";"1,61";"0,09";"1,70"
"2018-03-30";"15:55:41";"TV";"A1/3938";"02025";"CHOCOLATINE";"1,000";"5,50";"0,90";"0,90";"0,05";"0,95"
"2018-03-30";"15:57:17";"TV";"A1/3939";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-30";"15:57:17";"TV";"A1/3939";"01034";"Lot  Chouquette";"1,000";"5,50";"2,18";"2,18";"0,12";"2,30"
"2018-03-30";"16:02:38";"TV";"A1/3940";"01006";"Festive";"3,000";"5,50";"1,04";"3,13";"0,17";"3,30"
"2018-03-30";"16:03:16";"TV";"A2/4142";"09008";"#Divers Chocolat";"1,000";"20,00";"9,58";"9,58";"1,92";"11,50"
"2018-03-30";"16:07:52";"TV";"A1/3941";"01018";"Pain ordinaire";"1,000";"5,50";"1,09";"1,09";"0,06";"1,15"
"2018-03-30";"16:08:38";"TV";"A1/3942";"01006";"Festive";"2,000";"5,50";"1,04";"2,09";"0,11";"2,20"
"2018-03-30";"16:11:18";"TV";"A1/3943";"01007";"Croustigraine";"2,000";"5,50";"0,99";"1,99";"0,11";"2,10"
"2018-03-30";"16:11:18";"TV";"A1/3943";"03028";"#Divers Pâtisserie";"1,000";"5,50";"3,32";"3,32";"0,18";"3,50"
"2018-03-30";"16:11:18";"TV";"A1/3943";"03028";"#Divers Pâtisserie";"1,000";"5,50";"3,03";"3,03";"0,17";"3,20"
"2018-03-30";"16:11:57";"TV";"A1/3944";"01007";"Croustigraine";"1,000";"5,50";"1,00";"1,00";"0,05";"1,05"
"2018-03-30";"16:12:44";"TV";"A1/3945";"02022";"Brioche Crème";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-30";"16:12:44";"TV";"A1/3945";"02026";"CHOCOLATINE AU BEURRE";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-30";"16:19:50";"TV";"A1/3946";"09008";"#Divers Chocolat";"1,000";"20,00";"9,92";"9,92";"1,98";"11,90"
"2018-03-30";"16:19:50";"TV";"A1/3946";"09008";"#Divers Chocolat";"1,000";"20,00";"2,37";"2,37";"0,48";"2,85"
"2018-03-30";"16:19:50";"TV";"A1/3946";"09008";"#Divers Chocolat";"1,000";"20,00";"4,92";"4,92";"0,98";"5,90"
"2018-03-30";"16:19:50";"TV";"A1/3946";"09008";"#Divers Chocolat";"1,000";"20,00";"2,42";"2,42";"0,48";"2,90"
"2018-03-30";"16:19:50";"TV";"A1/3946";"09008";"#Divers Chocolat";"1,000";"20,00";"2,42";"2,42";"0,48";"2,90"
"2018-03-30";"16:19:50";"TV";"A1/3946";"09008";"#Divers Chocolat";"1,000";"20,00";"5,75";"5,75";"1,15";"6,90"
"2018-03-30";"16:22:15";"TV";"A1/3947";"02002";"Pain aux Raisins";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-30";"16:22:15";"TV";"A1/3947";"03034";"Tartelette Fraise ou Framboise";"1,000";"5,50";"2,65";"2,65";"0,15";"2,80"
"2018-03-30";"16:22:15";"TV";"A1/3947";"05017";"Pizza Spécialité";"1,000";"10,00";"2,18";"2,18";"0,22";"2,40"
"2018-03-30";"16:23:52";"TV";"A1/3948";"01024";"Croissant Beurre";"1,000";"5,50";"0,90";"0,90";"0,05";"0,95"
"2018-03-30";"16:23:52";"TV";"A1/3948";"12013";"Tête Brûlée";"1,000";"20,00";"0,12";"0,12";"0,03";"0,15"
"2018-03-30";"16:24:24";"TV";"A1/3949";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-30";"16:25:29";"TV";"A1/3950";"12001";"Sucette Tache Langue";"4,000";"20,00";"0,08";"0,33";"0,07";"0,40"
"2018-03-30";"16:25:29";"TV";"A1/3950";"04040";"Capri Sun";"1,000";"5,50";"0,95";"0,95";"0,05";"1,00"
"2018-03-30";"16:25:29";"TV";"A1/3950";"01024";"Croissant Beurre";"2,000";"5,50";"0,90";"1,80";"0,10";"1,90"
"2018-03-30";"16:26:16";"TV";"A1/3951";"04038";"Bouteille 50cl";"3,000";"5,50";"1,85";"5,55";"0,30";"5,85"
"2018-03-30";"16:26:16";"TV";"A1/3951";"04040";"Capri Sun";"1,000";"5,50";"0,95";"0,95";"0,05";"1,00"
"2018-03-30";"16:27:30";"TV";"A1/3952";"01024";"Croissant Beurre";"2,000";"5,50";"0,90";"1,80";"0,10";"1,90"
"2018-03-30";"16:27:30";"TV";"A1/3952";"04040";"Capri Sun";"1,000";"5,50";"0,95";"0,95";"0,05";"1,00"
"2018-03-30";"16:28:22";"TV";"A1/3953";"02006";"Moelleux Chocolat";"1,000";"5,50";"1,42";"1,42";"0,08";"1,50"
"2018-03-30";"16:28:49";"TV";"A1/3954";"04044";"Coca Cola 1l";"1,000";"5,50";"2,37";"2,37";"0,13";"2,50"
"2018-03-30";"16:30:00";"TV";"A1/3955";"12005";"Dragibus";"2,000";"20,00";"0,41";"0,83";"0,17";"1,00"
"2018-03-30";"16:30:00";"TV";"A1/3955";"12012";"Boule Magique";"1,000";"20,00";"0,21";"0,21";"0,04";"0,25"
"2018-03-30";"16:30:00";"TV";"A1/3955";"12001";"Sucette Tache Langue";"6,000";"20,00";"0,08";"0,50";"0,10";"0,60"
"2018-03-30";"16:30:00";"TV";"A1/3955";"12004";"Sucette Shupa Shups";"1,000";"20,00";"0,25";"0,25";"0,05";"0,30"
"2018-03-30";"16:30:00";"TV";"A1/3955";"12007";"Quille";"2,000";"20,00";"0,25";"0,50";"0,10";"0,60"
"2018-03-30";"16:31:09";"TV";"A1/3956";"01024";"Croissant Beurre";"1,000";"5,50";"0,90";"0,90";"0,05";"0,95"
"2018-03-30";"16:31:09";"TV";"A1/3956";"02026";"CHOCOLATINE AU BEURRE";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-30";"16:31:09";"TV";"A1/3956";"01029";"Mini";"2,000";"5,50";"0,42";"0,85";"0,05";"0,90"
"2018-03-30";"16:32:09";"TV";"A1/3957";"01030";"Maxi choco";"2,000";"5,50";"1,47";"2,94";"0,16";"3,10"
"2018-03-30";"16:32:09";"TV";"A1/3957";"04040";"Capri Sun";"1,000";"5,50";"0,95";"0,95";"0,05";"1,00"
"2018-03-30";"16:32:09";"TV";"A1/3957";"04037";"Cannette";"1,000";"5,50";"1,33";"1,33";"0,07";"1,40"
"2018-03-30";"16:32:09";"TV";"A1/3957";"12005";"Dragibus";"1,000";"20,00";"0,42";"0,42";"0,08";"0,50"
"2018-03-30";"16:35:19";"TV";"A1/3958";"02002";"Pain aux Raisins";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-30";"16:35:19";"TV";"A1/3958";"02026";"CHOCOLATINE AU BEURRE";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-30";"16:35:30";"TV";"A2/4143";"03006";"Croustade";"2,000";"5,50";"1,85";"3,70";"0,20";"3,90"
"2018-03-30";"16:35:30";"TV";"A2/4143";"01042";"Sarmantine";"2,000";"5,50";"0,90";"1,80";"0,10";"1,90"
"2018-03-30";"16:37:06";"TV";"A1/3959";"04042";"Red Bull";"1,000";"5,50";"2,37";"2,37";"0,13";"2,50"
"2018-03-30";"16:37:12";"TV";"A2/4144";"03006";"Croustade";"1,000";"5,50";"1,85";"1,85";"0,10";"1,95"
"2018-03-30";"16:37:12";"TV";"A2/4144";"14001";"X COUP DE COEUR CLAFOUTIS POIRES";"1,000";"5,50";"1,42";"1,42";"0,08";"1,50"
"2018-03-30";"16:37:12";"TV";"A2/4144";"01022";"Pains très spéciaux";"2,000";"5,50";"1,80";"3,60";"0,20";"3,80"
"2018-03-30";"16:37:12";"TV";"A2/4144";"09007";"Sachet Friture 250g";"1,000";"20,00";"9,92";"9,92";"1,98";"11,90"
"2018-03-30";"16:37:22";"TV";"A1/3960";"04040";"Capri Sun";"1,000";"5,50";"0,95";"0,95";"0,05";"1,00"
"2018-03-30";"16:37:59";"TV";"A1/3961";"01051";"Baguette Torchon";"1,000";"5,50";"1,09";"1,09";"0,06";"1,15"
"2018-03-30";"16:38:35";"TV";"A1/3962";"01019";"Baguette FM";"3,000";"5,50";"0,85";"2,56";"0,14";"2,70"
"2018-03-30";"16:39:16";"TV";"A1/3963";"05033";"Sandwich Jambon Beurre Emmental";"1,000";"10,00";"2,55";"2,55";"0,25";"2,80"
"2018-03-30";"16:39:16";"TV";"A1/3963";"04039";"Petite Eau";"1,000";"5,50";"0,85";"0,85";"0,05";"0,90"
"2018-03-30";"16:40:48";"TV";"A1/3964";"04038";"Bouteille 50cl";"1,000";"5,50";"1,85";"1,85";"0,10";"1,95"
"2018-03-30";"16:40:48";"TV";"A1/3964";"02010";"Crepes 3";"1,000";"5,50";"2,27";"2,27";"0,13";"2,40"
"2018-03-30";"16:40:48";"TV";"A1/3964";"02003";"Suisse /Sacristain";"1,000";"5,50";"1,23";"1,23";"0,07";"1,30"
"2018-03-30";"16:42:02";"TV";"A1/3965";"02002";"Pain aux Raisins";"2,000";"5,50";"1,04";"2,09";"0,11";"2,20"
"2018-03-30";"16:42:02";"TV";"A1/3965";"01029";"Mini";"1,000";"5,50";"0,43";"0,43";"0,02";"0,45"
"2018-03-30";"16:42:02";"TV";"A1/3965";"04040";"Capri Sun";"1,000";"5,50";"0,95";"0,95";"0,05";"1,00"
"2018-03-30";"16:42:31";"TV";"A1/3966";"04040";"Capri Sun";"2,000";"5,50";"0,95";"1,90";"0,10";"2,00"
"2018-03-30";"16:43:24";"TV";"A1/3967";"02009";"Croissant ou Choco Amandes";"1,000";"5,50";"1,42";"1,42";"0,08";"1,50"
"2018-03-30";"16:43:24";"TV";"A1/3967";"04038";"Bouteille 50cl";"1,000";"5,50";"1,85";"1,85";"0,10";"1,95"
"2018-03-30";"16:43:59";"TV";"A1/3968";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-30";"16:45:12";"TV";"A1/3969";"02022";"Brioche Crème";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-30";"16:45:12";"TV";"A1/3969";"04037";"Cannette";"1,000";"5,50";"1,33";"1,33";"0,07";"1,40"
"2018-03-30";"16:45:12";"TV";"A1/3969";"04038";"Bouteille 50cl";"1,000";"5,50";"1,85";"1,85";"0,10";"1,95"
"2018-03-30";"16:45:12";"TV";"A1/3969";"05027";"Bagnat";"1,000";"10,00";"3,45";"3,45";"0,35";"3,80"
"2018-03-30";"16:45:35";"TV";"A2/4145";"05018";"Croissant jambon";"1,000";"10,00";"1,82";"1,82";"0,18";"2,00"
"2018-03-30";"16:46:06";"TV";"A1/3970";"05014";"Pizza";"1,000";"10,00";"1,95";"1,95";"0,20";"2,15"
"2018-03-30";"16:46:58";"TV";"A1/3971";"01019";"Baguette FM";"1,000";"5,50";"0,85";"0,85";"0,05";"0,90"
"2018-03-30";"16:47:30";"TV";"A2/4146";"02020";"Panetone";"1,000";"5,50";"11,37";"11,37";"0,63";"12,00"
"2018-03-30";"16:47:30";"TV";"A2/4146";"09001";"Ballotin fleur 240g";"1,000";"20,00";"12,42";"12,42";"2,48";"14,90"
"2018-03-30";"16:48:38";"TV";"A1/3972";"01009";"Gascon Petit";"1,000";"5,50";"0,90";"0,90";"0,05";"0,95"
"2018-03-30";"16:48:38";"TV";"A1/3972";"11004";"Tarte 07€";"1,000";"5,50";"6,64";"6,64";"0,36";"7,00"
"2018-03-30";"16:49:15";"TV";"A2/4147";"02006";"Moelleux Chocolat";"1,000";"5,50";"1,42";"1,42";"0,08";"1,50"
"2018-03-30";"16:49:15";"TV";"A2/4147";"01023";"Croissant Ordinaire";"1,000";"5,50";"0,85";"0,85";"0,05";"0,90"
"2018-03-30";"16:49:15";"TV";"A2/4147";"02023";"Brioche  Chocolat";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-30";"16:49:15";"TV";"A2/4147";"02027";"BUGNE";"3,000";"5,50";"0,57";"1,71";"0,09";"1,80"
"2018-03-30";"16:49:40";"TV";"A1/3973";"02013";"Jesuite";"1,000";"5,50";"1,71";"1,71";"0,09";"1,80"
"2018-03-30";"16:50:06";"TV";"A1/3974";"01038";"Oreillettes";"1,000";"5,50";"2,75";"2,75";"0,15";"2,90"
"2018-03-30";"16:50:34";"TV";"A1/3975";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-30";"16:50:52";"TV";"A2/4148";"01018";"Pain ordinaire";"1,000";"5,50";"1,09";"1,09";"0,06";"1,15"
"2018-03-30";"16:50:52";"TV";"A2/4148";"01062";"Déjeunette";"1,000";"5,50";"0,52";"0,52";"0,03";"0,55"
"2018-03-30";"16:54:51";"TV";"A1/3976";"03028";"#Divers Pâtisserie";"1,000";"5,50";"2,27";"2,27";"0,13";"2,40"
"2018-03-30";"16:54:51";"TV";"A1/3976";"01023";"Croissant Ordinaire";"7,000";"5,50";"0,85";"5,97";"0,33";"6,30"
"2018-03-30";"16:54:51";"TV";"A1/3976";"02002";"Pain aux Raisins";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-30";"16:54:51";"TV";"A1/3976";"03035";"Tartelette Citron";"1,000";"5,50";"2,09";"2,09";"0,11";"2,20"
"2018-03-30";"16:54:51";"TV";"A1/3976";"03038";"Choux Creme";"1,000";"5,50";"1,61";"1,61";"0,09";"1,70"
"2018-03-30";"16:54:51";"TV";"A1/3976";"01051";"Baguette Torchon";"3,000";"5,50";"1,09";"3,27";"0,18";"3,45"
"2018-03-30";"16:56:24";"TV";"A1/3977";"01019";"Baguette FM";"2,000";"5,50";"0,85";"1,71";"0,09";"1,80"
"2018-03-30";"16:56:24";"TV";"A1/3977";"05027";"Bagnat";"1,000";"10,00";"3,45";"3,45";"0,35";"3,80"
"2018-03-30";"16:58:21";"TV";"A1/3978";"01001";"Baguette Ordinaire";"2,000";"5,50";"0,81";"1,61";"0,09";"1,70"
"2018-03-30";"16:59:28";"TV";"A1/3979";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-30";"16:59:28";"TV";"A1/3979";"01023";"Croissant Ordinaire";"2,000";"5,50";"0,85";"1,71";"0,09";"1,80"
"2018-03-30";"16:59:28";"TV";"A1/3979";"01024";"Croissant Beurre";"1,000";"5,50";"0,90";"0,90";"0,05";"0,95"
"2018-03-30";"17:03:28";"TV";"A2/4149";"01051";"Baguette Torchon";"1,000";"5,50";"1,09";"1,09";"0,06";"1,15"
"2018-03-30";"17:04:47";"TV";"A1/3980";"01023";"Croissant Ordinaire";"6,000";"5,50";"0,85";"5,12";"0,28";"5,40"
"2018-03-30";"17:04:47";"TV";"A1/3980";"03055";"Kouign Amann IND";"1,000";"5,50";"1,75";"1,75";"0,10";"1,85"
"2018-03-30";"17:04:47";"TV";"A1/3980";"03042";"Baba Bouchon";"1,000";"5,50";"1,71";"1,71";"0,09";"1,80"
"2018-03-30";"17:04:47";"TV";"A1/3980";"03052";"Chantilly";"1,000";"5,50";"2,09";"2,09";"0,11";"2,20"
"2018-03-30";"17:05:13";"TV";"A2/4150";"01019";"Baguette FM";"3,000";"5,50";"0,85";"2,56";"0,14";"2,70"
"2018-03-30";"17:05:13";"TV";"A2/4150";"01058";"Croustigraine Boule";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-30";"17:05:30";"TV";"A1/3981";"01051";"Baguette Torchon";"4,000";"5,50";"1,09";"4,36";"0,24";"4,60"
"2018-03-30";"17:06:42";"TV";"A1/3982";"03038";"Choux Creme";"2,000";"5,50";"1,61";"3,22";"0,18";"3,40"
"2018-03-30";"17:06:42";"TV";"A1/3982";"03035";"Tartelette Citron";"1,000";"5,50";"2,09";"2,09";"0,11";"2,20"
"2018-03-30";"17:07:31";"TV";"A1/3983";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-30";"17:08:19";"TV";"A2/4151";"11031";"#Divers Entremet/ Tarte";"1,000";"5,50";"22,75";"22,75";"1,25";"24,00"
"2018-03-30";"17:08:51";"TV";"A1/3984";"01005";"1/2 Baguette";"1,000";"5,50";"0,43";"0,43";"0,02";"0,45"
"2018-03-30";"17:10:12";"TV";"A1/3985";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-30";"17:10:12";"TV";"A1/3985";"03055";"Kouign Amann IND";"2,000";"5,50";"1,75";"3,51";"0,19";"3,70"
"2018-03-30";"17:12:00";"TV";"A1/3986";"01023";"Croissant Ordinaire";"1,000";"5,50";"0,85";"0,85";"0,05";"0,90"
"2018-03-30";"17:12:14";"TV";"A1/3987";"02002";"Pain aux Raisins";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-30";"17:13:17";"TV";"A2/4152";"11056";"TOUTIERE 19€";"1,000";"5,50";"18,01";"18,01";"0,99";"19,00"
"2018-03-30";"17:13:17";"TV";"A2/4152";"11057";"TOURTIERE 12€";"1,000";"5,50";"11,37";"11,37";"0,63";"12,00"
"2018-03-30";"17:13:20";"TV";"A1/3988";"01006";"Festive";"2,000";"5,50";"1,04";"2,09";"0,11";"2,20"
"2018-03-30";"17:17:08";"TV";"A2/4153";"11025";"Entremet 18€";"1,000";"5,50";"17,06";"17,06";"0,94";"18,00"
"2018-03-30";"17:19:05";"TV";"A1/3989";"09008";"#Divers Chocolat";"1,000";"20,00";"9,92";"9,92";"1,98";"11,90"
"2018-03-30";"17:19:05";"TV";"A2/4154";"01023";"Croissant Ordinaire";"1,000";"5,50";"0,85";"0,85";"0,05";"0,90"
"2018-03-30";"17:19:05";"TV";"A2/4154";"02009";"Croissant ou Choco Amandes";"1,000";"5,50";"1,42";"1,42";"0,08";"1,50"
"2018-03-30";"17:19:39";"TV";"A2/4155";"01023";"Croissant Ordinaire";"1,000";"5,50";"0,85";"0,85";"0,05";"0,90"
"2018-03-30";"17:19:39";"TV";"A2/4155";"01019";"Baguette FM";"1,000";"5,50";"0,85";"0,85";"0,05";"0,90"
"2018-03-30";"17:20:21";"TV";"A2/4156";"01042";"Sarmantine";"1,000";"5,50";"0,90";"0,90";"0,05";"0,95"
"2018-03-30";"17:20:39";"TV";"A2/4157";"04038";"Bouteille 50cl";"1,000";"5,50";"1,85";"1,85";"0,10";"1,95"
"2018-03-30";"17:21:17";"TV";"A2/4158";"01051";"Baguette Torchon";"1,000";"5,50";"1,09";"1,09";"0,06";"1,15"
"2018-03-30";"17:21:38";"TV";"A1/3990";"09008";"#Divers Chocolat";"1,000";"20,00";"9,08";"9,08";"1,82";"10,90"
"2018-03-30";"17:21:38";"TV";"A1/3990";"09008";"#Divers Chocolat";"1,000";"20,00";"10,08";"10,08";"2,02";"12,10"
"2018-03-30";"17:21:38";"TV";"A1/3990";"09008";"#Divers Chocolat";"1,000";"20,00";"4,08";"4,08";"0,82";"4,90"
"2018-03-30";"17:21:38";"TV";"A1/3990";"09008";"#Divers Chocolat";"1,000";"20,00";"9,92";"9,92";"1,98";"11,90"
"2018-03-30";"17:23:14";"TV";"A1/3991";"05018";"Croissant jambon";"1,000";"10,00";"1,82";"1,82";"0,18";"2,00"
"2018-03-30";"17:25:20";"TV";"A1/3992";"01015";"Pain FM";"1,000";"5,50";"1,14";"1,14";"0,06";"1,20"
"2018-03-30";"17:25:20";"TV";"A1/3992";"05027";"Bagnat";"1,000";"10,00";"3,45";"3,45";"0,35";"3,80"
"2018-03-30";"17:27:39";"TV";"A1/3993";"01051";"Baguette Torchon";"1,000";"5,50";"1,09";"1,09";"0,06";"1,15"
"2018-03-30";"17:28:29";"TV";"A1/3994";"01019";"Baguette FM";"1,000";"5,50";"0,85";"0,85";"0,05";"0,90"
"2018-03-30";"17:28:29";"TV";"A2/4159";"03052";"Chantilly";"1,000";"5,50";"2,09";"2,09";"0,11";"2,20"
"2018-03-30";"17:28:29";"TV";"A2/4159";"03046";"Nid de Paque Beurre";"1,000";"5,50";"3,32";"3,32";"0,18";"3,50"
"2018-03-30";"17:28:29";"TV";"A2/4159";"03061";"Puit dŽAmour";"1,000";"5,50";"1,99";"1,99";"0,11";"2,10"
"2018-03-30";"17:28:29";"TV";"A2/4159";"03034";"Tartelette Fraise ou Framboise";"1,000";"5,50";"2,65";"2,65";"0,15";"2,80"
"2018-03-30";"17:28:29";"TV";"A2/4159";"03058";"Saint-Honore Individuel";"1,000";"5,50";"2,65";"2,65";"0,15";"2,80"
"2018-03-30";"17:28:29";"TV";"A2/4159";"02011";"Crepes 6";"1,000";"5,50";"4,55";"4,55";"0,25";"4,80"
"2018-03-30";"17:28:29";"TV";"A2/4159";"01042";"Sarmantine";"1,000";"5,50";"0,90";"0,90";"0,05";"0,95"
"2018-03-30";"17:29:57";"TV";"A1/3995";"05029";"Sandwich 3,40€";"1,000";"10,00";"3,09";"3,09";"0,31";"3,40"
"2018-03-30";"17:29:57";"TV";"A1/3995";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-30";"17:29:57";"TV";"A1/3995";"02011";"Crepes 6";"2,000";"5,50";"4,55";"9,10";"0,50";"9,60"
"2018-03-30";"17:31:23";"TV";"A1/3996";"01015";"Pain FM";"1,000";"5,50";"1,14";"1,14";"0,06";"1,20"
"2018-03-30";"17:32:00";"TV";"A2/4160";"11053";"Nid 6 Personnes";"1,000";"5,50";"18,01";"18,01";"0,99";"19,00"
"2018-03-30";"17:32:17";"TV";"A1/3997";"01015";"Pain FM";"1,000";"5,50";"1,14";"1,14";"0,06";"1,20"
"2018-03-30";"17:34:28";"TV";"A1/3998";"01054";"Baguette Viennoise Nature";"1,000";"5,50";"1,14";"1,14";"0,06";"1,20"
"2018-03-30";"17:34:28";"TV";"A1/3998";"03040";"Eclair";"1,000";"5,50";"1,90";"1,90";"0,10";"2,00"
"2018-03-30";"17:34:28";"TV";"A1/3998";"03035";"Tartelette Citron";"1,000";"5,50";"2,09";"2,09";"0,11";"2,20"
"2018-03-30";"17:34:59";"TV";"A1/3999";"01006";"Festive";"2,000";"5,50";"1,04";"2,09";"0,11";"2,20"
"2018-03-30";"17:36:46";"TV";"A2/4161";"01051";"Baguette Torchon";"1,000";"5,50";"1,09";"1,09";"0,06";"1,15"
"2018-03-30";"17:36:46";"TV";"A2/4161";"09008";"#Divers Chocolat";"1,000";"20,00";"9,92";"9,92";"1,98";"11,90"
"2018-03-30";"17:41:31";"TV";"A1/4000";"01061";"Ficelle";"3,000";"5,50";"0,52";"1,56";"0,09";"1,65"
"2018-03-30";"17:41:31";"TV";"A1/4000";"03055";"Kouign Amann IND";"1,000";"5,50";"1,75";"1,75";"0,10";"1,85"
"2018-03-30";"17:41:31";"TV";"A1/4000";"01023";"Croissant Ordinaire";"2,000";"5,50";"0,85";"1,71";"0,09";"1,80"
"2018-03-30";"17:41:31";"TV";"A1/4000";"04038";"Bouteille 50cl";"3,000";"5,50";"1,85";"5,55";"0,30";"5,85"
"2018-03-30";"17:41:31";"TV";"A1/4000";"04046";"Grande Eau";"1,000";"5,50";"1,42";"1,42";"0,08";"1,50"
"2018-03-30";"17:41:31";"TV";"A1/4000";"07002";"Chips";"1,000";"20,00";"2,00";"2,00";"0,40";"2,40"
"2018-03-30";"17:44:37";"TV";"A1/4001";"01043";"#Divers Boulangerie";"1,000";"20,00";"0,00";"0,00";"0,00";"0,00"
"2018-03-30";"17:45:14";"TV";"A1/4002";"01019";"Baguette FM";"2,000";"5,50";"0,85";"1,71";"0,09";"1,80"
"2018-03-30";"17:47:16";"TV";"A1/4003";"01042";"Sarmantine";"1,000";"5,50";"0,90";"0,90";"0,05";"0,95"
"2018-03-30";"17:47:16";"TV";"A1/4003";"03030";"Basque ind";"1,000";"5,50";"1,85";"1,85";"0,10";"1,95"
"2018-03-30";"17:47:16";"TV";"A1/4003";"01048";"Pain De Mie Boule";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-30";"17:48:28";"TV";"A1/4004";"01006";"Festive";"4,000";"5,50";"1,04";"4,17";"0,23";"4,40"
"2018-03-30";"17:49:19";"TV";"A1/4005";"02020";"Panetone";"1,000";"5,50";"11,37";"11,37";"0,63";"12,00"
"2018-03-30";"17:49:19";"TV";"A1/4005";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-30";"17:50:11";"TV";"A1/4006";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-30";"17:50:11";"TV";"A1/4006";"01051";"Baguette Torchon";"1,000";"5,50";"1,09";"1,09";"0,06";"1,15"
"2018-03-30";"17:51:35";"TV";"A1/4007";"01050";"Baguette Longue";"1,000";"5,50";"0,85";"0,85";"0,05";"0,90"
"2018-03-30";"17:52:15";"TV";"A1/4008";"01023";"Croissant Ordinaire";"1,000";"5,50";"0,85";"0,85";"0,05";"0,90"
"2018-03-30";"17:54:16";"TV";"A1/4009";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-30";"17:55:49";"TV";"A1/4010";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-30";"17:56:09";"TV";"A2/4162";"03040";"Eclair";"3,000";"5,50";"1,90";"5,69";"0,31";"6,00"
"2018-03-30";"17:56:09";"TV";"A2/4162";"03060";"Millefeuille";"1,000";"5,50";"1,99";"1,99";"0,11";"2,10"
"2018-03-30";"17:56:09";"TV";"A2/4162";"03048";"Mousse IND";"1,000";"5,50";"3,03";"3,03";"0,17";"3,20"
"2018-03-30";"17:56:09";"TV";"A2/4162";"05014";"Pizza";"1,000";"10,00";"1,95";"1,95";"0,20";"2,15"
"2018-03-30";"17:56:09";"TV";"A2/4162";"01023";"Croissant Ordinaire";"1,000";"5,50";"0,85";"0,85";"0,05";"0,90"
"2018-03-30";"18:00:36";"TV";"A1/4011";"01006";"Festive";"2,000";"5,50";"1,04";"2,09";"0,11";"2,20"
"2018-03-30";"18:03:23";"TV";"A1/4012";"01006";"Festive";"2,000";"5,50";"1,04";"2,09";"0,11";"2,20"
"2018-03-30";"18:04:40";"TV";"A1/4013";"01063";"Complet";"2,000";"5,50";"1,61";"3,22";"0,18";"3,40"
